X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,ST_SUBTYPE
-13624848.888101,4542378.47898651,17946,1222279165,WU YEE CHILDREN'S SERVICES - SOUTHEAST CCC (PS),1300 PHELPS STREET,SAN FRANCISCO,CA,94124,NOT AVAILABLE,(415) 282-8200,CENTER BASED,OPEN,40,SAN FRANCISCO,06075,USA,37.73728,-122.3941,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/04/02 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13622622.4982851,4541193.31632625,17976,1222279170,WU YEE CHILDREN'S SERVICES - KIRKWOOD CCC (PS),729 KIRKWOOD AVENUE,SAN FRANCISCO,CA,94124,NOT AVAILABLE,(415) 822-5505,CENTER BASED,OPEN,46,SAN FRANCISCO,06075,USA,37.72886,-122.3741,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/03/31 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13630136.5639137,4548990.83877609,17984,1222279168,WU YEE CHILDREN'S SERVICES - WESTSIDE CCC (PS),2400 POST STREET,SAN FRANCISCO,CA,94115,NOT AVAILABLE,(415) 677-0100,CENTER BASED,OPEN,30,SAN FRANCISCO,06075,USA,37.78424,-122.4416,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/12/10 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13623379.4708225,4541947.75107594,17995,1222269925,SFUSD - MALCOLM X EES (PS),350 HARBOR ROAD,SAN FRANCISCO,CA,94124,NOT AVAILABLE,(415) 379-2700,CENTER BASED,OPEN,40,SAN FRANCISCO,06075,USA,37.73422,-122.3809,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/13 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627553.9517273,4541790.10348045,18016,1222318660,ALEMANY CENTER - HEAD START (PS),956 ELLSWORTH STREET,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 544-7626,HEAD START,OPEN,18,SAN FRANCISCO,06075,USA,37.7331,-122.4184,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/12/10 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627999.2296905,4549427.49240983,18036,1222271862,ST. LUKE'S PARISH SCHOOL,1335 SUTTER STREET,SAN FRANCISCO,CA,94109,NOT AVAILABLE,(415) 474-9489,CENTER BASED,OPEN,104,SAN FRANCISCO,06075,USA,37.78734,-122.4224,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/15 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627976.9657923,4550092.36795964,18067,1222252714,KAI MING HEAD START - ST. LUKE CENTER (PS),1755 CLAY STREET,SAN FRANCISCO,CA,94109,NOT AVAILABLE,(415) 690-1014,HEAD START,OPEN,72,SAN FRANCISCO,06075,USA,37.79206,-122.4222,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/11 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13633478.3750273,4545999.54959123,18072,1222331948,ST. ANNE PRE - KINDERGARTEN (PS),1320 14TH AVENUE,SAN FRANCISCO,CA,94122,NOT AVAILABLE,(415) 731-2355,CENTER BASED,OPEN,52,SAN FRANCISCO,06075,USA,37.763,-122.47162,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13633794.4110617,4549495.66837224,18091,1222265790,PLAYGROUP (PS),1818 AND 1819 WEDEMEYER STREET,SAN FRANCISCO,CA,94129,NOT AVAILABLE,(415) 722-0661,CENTER BASED,OPEN,65,SAN FRANCISCO,06075,USA,37.787824,-122.474459,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/11/01 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13624303.4225961,4545720.74437759,18101,1222255909,LA PICCOLA SCUOLA ITALIANA,851 TENNESSEE STREET,SAN FRANCISCO,CA,94107,NOT AVAILABLE,(415) 558-9006,CENTER BASED,OPEN,64,SAN FRANCISCO,06075,USA,37.76102,-122.3892,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/12/20 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13634299.9128694,4543998.79473099,18183,1222249207,GROWING PLACE FAMILY PRESCHOOL AND PARENTING CTR.,1250 QUINTARA STREET,SAN FRANCISCO,CA,94116,NOT AVAILABLE,(415) 827-3558,CENTER BASED,OPEN,58,SAN FRANCISCO,06075,USA,37.74879,-122.479,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/11 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13632897.2872854,4539439.74801416,18237,1222269919,SFUSD - JOSE ORTEGA ES (EED) PS,"400 SARGENT ST, RM 001 AND B - 8",SAN FRANCISCO,CA,94132,NOT AVAILABLE,(415) 379-2700,CENTER BASED,OPEN,48,SAN FRANCISCO,06075,USA,37.7164,-122.4664,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2020/01/22 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13625783.9718237,4541709.87303051,18239,1222255142,"KINDERHAUS, A GERMAN INTERNATIONAL PRESCHOOL",198 WATERVILLE STREET,SAN FRANCISCO,CA,94124,NOT AVAILABLE,(415) 335-9306,CENTER BASED,OPEN,18,SAN FRANCISCO,06075,USA,37.73253,-122.4025,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/11 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627153.2015604,4543883.35121537,18349,1222242537,"CRAYON BOX PRESCHOOL, THE",3215 CESAR CHAVEZ,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 821-9008,CENTER BASED,OPEN,83,SAN FRANCISCO,06075,USA,37.74797,-122.4148,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/20 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13633106.6792475,4545791.28983999,18354,1222332013,SUNSET SPROUTS,1427 11TH AVENUE,SAN FRANCISCO,CA,94122,NOT AVAILABLE,(415) 347-5645,CENTER BASED,OPEN,14,SAN FRANCISCO,06075,USA,37.761521,-122.468281,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13633086.5304197,4546105.15957568,18416,1222273465,"TEACHING TOTS PRESCHOOL, INC.",939 IRVING STREET,SAN FRANCISCO,CA,94122,NOT AVAILABLE,(415) 731-9705,CENTER BASED,OPEN,24,SAN FRANCISCO,06075,USA,37.76375,-122.4681,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/29 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627019.6181715,4551626.53314827,18420,1222263146,NORTH BEACH KIDS,724 LOMBARD STREET,SAN FRANCISCO,CA,94133,NOT AVAILABLE,(415) 652-1845,CENTER BASED,OPEN,28,SAN FRANCISCO,06075,USA,37.80295,-122.4136,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/12 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627242.2571531,4542599.48028248,18462,1222257406,LITTLE ANGELS NURSERY SCHOOL,610 - A CORTLAND AVENUE,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 722-7476,CENTER BASED,OPEN,20,SAN FRANCISCO,06075,USA,37.73885,-122.4156,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/19 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13626919.4306298,4542302.46688514,18556,1222269927,SFUSD - PAUL REVERE EARLY EDUC SCHOOL,"555 TOMPKINS ST, RM 107 AND 108",SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 695-5656,CENTER BASED,OPEN,48,SAN FRANCISCO,06075,USA,37.73674,-122.4127,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/13 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13626685.6596991,4544450.72616512,18562,1222260929,"MISSION NEIGHBORHOOD CTRS, INC. CENTRO DE ALEGRIA",1245 ALABAMA STREET,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 285-9662,CENTER BASED,OPEN,55,SAN FRANCISCO,06075,USA,37.752,-122.4106,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2020/04/02 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627208.8613058,4551688.52437454,18621,1222240902,CHINATOWN COMMUNITY CHILDREN'S CENTER - NORTH BEACH,715 CHESTNUT STREET,SAN FRANCISCO,CA,94133,NOT AVAILABLE,(415) 986-2528,CENTER BASED,OPEN,24,SAN FRANCISCO,06075,USA,37.80339,-122.4153,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/02/22 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13626418.4929212,4550731.92816183,18622,1222252717,KAI MING RAINBOW PRESCHOOL CENTER,799 PACIFIC AVENUE,SAN FRANCISCO,CA,94133,NOT AVAILABLE,(415) 982-4777,CENTER BASED,OPEN,20,SAN FRANCISCO,06075,USA,37.7966,-122.4082,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/12/13 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13623958.3321747,4542332.0270809,18627,1222259950,MARTIN LUTHER KING JR. CENTER,200 CASHMERE STREET,SAN FRANCISCO,CA,94124,NOT AVAILABLE,(415) 401-1377,CENTER BASED,OPEN,38,SAN FRANCISCO,06075,USA,37.73695,-122.3861,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/03/27 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13623479.6583642,4542132.14548582,18628,1222270726,SOJOURNER TRUTH CENTER,1 CASHMERE STREET,SAN FRANCISCO,CA,94124,NOT AVAILABLE,(415) 401-1379,CENTER BASED,OPEN,45,SAN FRANCISCO,06075,USA,37.73553,-122.3818,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/21 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13626563.2082592,4539021.80615904,18629,1222246181,FELTON LEARNING CENTER,300 LELAND AVENUE,SAN FRANCISCO,CA,94134,NOT AVAILABLE,(415) 474-7310,CENTER BASED,OPEN,75,SAN FRANCISCO,06075,USA,37.71343,-122.4095,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/02/22 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13624926.8117446,4545050.51591404,18634,1222239109,CCFC - CLEO WALLACE CHILD DEVELOPMENT CENTER,71 TURNER TERRACE,SAN FRANCISCO,CA,94107,NOT AVAILABLE,(415) 921-7019,CENTER BASED,OPEN,35,SAN FRANCISCO,06075,USA,37.75626,-122.3948,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/11/07 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13636504.0387871,4542665.64081769,18690,1222275547,TINY KNIGHTS PRESCHOOL AT SAINT GABRIEL SCHOOL,2550 - 41ST AVENUE,SAN FRANCISCO,CA,94116,NOT AVAILABLE,(415) 566-0314,CENTER BASED,OPEN,30,SAN FRANCISCO,06075,USA,37.73932,-122.4988,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/21 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627364.7085929,4544657.69196493,18717,1222269898,SF TIKES ACADEMY,1218 SOUTH VAN NESS AVENUE,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 826-8222,CENTER BASED,OPEN,117,SAN FRANCISCO,06075,USA,37.75347,-122.4167,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/04/02 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13625163.9222599,4549893.88689218,18824,1222332112,LITTLE TRAILBLAZERS (PS),50 FREMONT STREET,SAN FRANCISCO,CA,94105,NOT AVAILABLE,(650) 484-3000,CENTER BASED,OPEN,84,SAN FRANCISCO,06075,USA,37.790651,-122.39693,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13635457.6355736,4543072.46695855,18949,1222272626,"STORYBOOK SCHOOL, INC., THE",2149 TARAVAL STREET,SAN FRANCISCO,CA,94116,NOT AVAILABLE,(415) 758-2149,CENTER BASED,OPEN,40,SAN FRANCISCO,06075,USA,37.74221,-122.4894,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/04/03 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13629702.4178996,4543214.64869797,18995,1222241136,"CIELITO LINDO MONTESSORI SCHOOL, LLC",101 GOLD MINE DRIVE,SAN FRANCISCO,CA,94131,NOT AVAILABLE,(619) 931-3419,CENTER BASED,OPEN,24,SAN FRANCISCO,06075,USA,37.74322,-122.4377,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/02/22 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627809.9865561,4550602.32247868,19010,1222273542,TELEGRAPH HILL PARENT PARTICIPATION NURSERY,1401 BROADWAY,SAN FRANCISCO,CA,94109,NOT AVAILABLE,(415) 359-0193,CENTER BASED,OPEN,28,SAN FRANCISCO,06075,USA,37.79568,-122.4207,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/03/13 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13630615.2377241,4548989.43024561,19012,1222239857,CHIBI CHAN TOO,800 PRESIDIO AVE,SAN FRANCISCO,CA,94115,NOT AVAILABLE,(415) 202-7905,CENTER BASED,OPEN,36,SAN FRANCISCO,06075,USA,37.78423,-122.4459,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/01/16 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13634489.1560037,4546100.93515573,19022,1222269018,SAN FRANCISCO MONTESSORI ACADEMY,1283 22ND AVE,SAN FRANCISCO,CA,94122,NOT AVAILABLE,(415) 759-5710,CENTER BASED,OPEN,23,SAN FRANCISCO,06075,USA,37.76372,-122.4807,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/13 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627442.6322365,4545774.25187017,19088,1222265407,PETITE EXPLORER PRESCHOOL,722 SOUTH VAN NESS,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 872-9185,CENTER BASED,OPEN,66,SAN FRANCISCO,06075,USA,37.7614,-122.4174,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/15 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13622872.6331809,4541965.76809584,19092,1222332169,FRANDELJA FAIRFAX,901 B FAIRFAX AVENUE,SAN FRANCISCO,CA,94124,NOT AVAILABLE,(415) 822-1699,CENTER BASED,OPEN,56,SAN FRANCISCO,06075,USA,37.734348,-122.376347,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13632785.9677946,4548828.85902104,19118,1222275525,TINKER PRESCHOOL,554 CLEMENT STREET,SAN FRANCISCO,CA,94118,NOT AVAILABLE,(628) 256-2281,CENTER BASED,OPEN,45,SAN FRANCISCO,06075,USA,37.78309,-122.4654,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2020/01/06 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13632251.6342388,4548802.09739106,19120,1222241723,COLOR ME FRENCH PRESCHOOL LLC,125 CLEMENT STREET,SAN FRANCISCO,CA,94118,NOT AVAILABLE,(415) 724-3646,CENTER BASED,OPEN,19,SAN FRANCISCO,06075,USA,37.7829,-122.4606,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/12 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627398.1044402,4542127.92267658,19160,1222313498,SUNSHINE PRESCHOOL CENTER,650 ANDOVER STREET,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(650) 291-0512,CENTER BASED,OPEN,30,SAN FRANCISCO,06075,USA,37.7355,-122.417,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/03/31 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13627709.7990144,4543742.56817139,19186,1222322730,SWEET PEAS PRESCHOOL,1647 VALENCIA STREET,SAN FRANCISCO,CA,94110,NOT AVAILABLE,(415) 637-0796,CENTER BASED,OPEN,40,SAN FRANCISCO,06075,USA,37.74697,-122.4198,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2020/10/16 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13634188.5933786,4546184.01572907,19188,1222258570,LITTLE URBANITES PRESCHOOL,1258 20TH AVE,SAN FRANCISCO,CA,94122,NOT AVAILABLE,(415) 494-1305,CENTER BASED,OPEN,26,SAN FRANCISCO,06075,USA,37.76431,-122.478,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2019/12/13 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13624414.5194479,4549732.03394752,19193,1222259836,MARIN DAY SCHOOLS - HILLS PLAZA,345 SPEAR STREET,SAN FRANCISCO,CA,94111,NOT AVAILABLE,(415) 777-9696,CENTER BASED,OPEN,44,SAN FRANCISCO,06075,USA,37.789502,-122.390198,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY,2019/03/12 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
-13624748.7005593,4546878.25727545,19217,1222276869,UNIVERSITY CHILD CARE AT MISSION BAY (PS),727 NELSON RISING LANE,SAN FRANCISCO,CA,94158,NOT AVAILABLE,(617) 673-8000,CENTER BASED,OPEN,206,SAN FRANCISCO,06075,USA,37.76924,-122.3932,624410,CHILD DAY CARE CENTERS,https://data.chhs.ca.gov/dataset/bc819981-be52-4011-b3e5-b3fd09d4ea87/resource/cdf6928f-7cbe-49e8-b415-5422b357cfd3/download/ccl_locations_cc.csv,2022/05/17 00:00:00+00,IMAGERY/OTHER,2020/05/12 00:00:00+00,NOT AVAILABLE,DAY CARE CENTER
